idinmueble,cct1,cct2,cct3,cct4,inmueble,principal,alcaldia,coord_x,coord_y,matricula_siieweb,matricula_911,matricula_base_2024_2025,fuente_matricula_base,nivel_proyeccion,participacion_grupo,tasa_ajustada_pct,estado_proyeccion,CVEGEO_AGEB,CVE_MUN,CVE_AGEB,mat_2024_2025,mat_2035_2036,crecimiento_2024_2025_a_2025_2026_pct,crecimiento_2025_2026_a_2026_2027_pct,crecimiento_2026_2027_a_2027_2028_pct,crecimiento_2027_2028_a_2028_2029_pct,crecimiento_2028_2029_a_2029_2030_pct,crecimiento_2029_2030_a_2030_2031_pct,crecimiento_2030_2031_a_2031_2032_pct,crecimiento_2031_2032_a_2032_2033_pct,crecimiento_2032_2033_a_2033_2034_pct,crecimiento_2033_2034_a_2034_2035_pct,crecimiento_2034_2035_a_2035_2036_pct,cambio_absoluto_2024_2025_a_2035_2036,crecimiento_acumulado_2024_2025_a_2035_2036_pct,tasa_media_anual_pct,tendencia_general,observaciones
802252,09DTV0138Z,,,,TELESECUNDARIA 138,Secundaria,Milpa Alta,-99.027157,19.18338,192,198,198,911,Secundaria,0.025400898011545863,-0.5645,OK,0900900010312,009,0312,203,191,-0.4926,-0.9901,-0.5,-0.5025,-0.5051,-0.5076,-0.5102,-0.5128,-0.5155,-0.5181,-0.5208,-12.0,-5.9113,-0.5524,Disminución,Diferencia entre SIIEWeb (192) y Estadística 911 (198); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802253,09DPR2040C,09DPR3001H,,,TEUHTLI,Primaria,Milpa Alta,-99.002143,19.194916,568,606,606,911,Primaria,0.04368197217616954,-0.7763,OK,090090017037A,009,037A,663,609,-0.7541,-0.7599,-0.7657,-0.7716,-0.7776,-0.7837,-0.7899,-0.7962,-0.8026,-0.6472,-0.8143,-54.0,-8.1448,-0.7694,Disminución,Diferencia entre SIIEWeb (568) y Estadística 911 (606); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802254,09DES0009Z,09DES4009Z,,,TEUTLI,Secundaria,Milpa Alta,-98.995777,19.217895,1601,1607,1607,911,Secundaria,0.20615779345734445,-0.5645,OK,0900900110401,009,0401,1645,1546,-0.5471,-0.5501,-0.6146,-0.5566,-0.5597,-0.5629,-0.566,-0.5693,-0.5725,-0.5118,-0.5788,-99.0,-6.0182,-0.5627,Disminución,Diferencia entre SIIEWeb (1601) y Estadística 911 (1607); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802255,09DES0325N,,,,TLACATECPAC,Secundaria,Milpa Alta,-99.065011,19.213485,233,231,233,SIIEWEB,Secundaria,0.029890955740859527,-0.5645,OK,090090015012A,009,012A,238,224,-0.4202,-0.4219,-0.4237,-0.8511,-0.4292,-0.431,-0.8658,-0.4367,-0.4386,-0.8811,-0.4444,-14.0,-5.8824,-0.5496,Disminución,Diferencia entre SIIEWeb (233) y Estadística 911 (231); se utilizó SIIEWEB. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802256,09DPR5152A,,,,TLAHCUILO,Primaria,Milpa Alta,-98.99182,19.17229,469,474,474,911,Primaria,0.034167087147696965,-0.7763,OK,0900900360242,009,0242,519,476,-0.7707,-0.7767,-0.7828,-0.789,-0.7952,-0.8016,-0.8081,-0.611,-0.8197,-0.8264,-0.8333,-43.0,-8.2852,-0.7832,Disminución,Diferencia entre SIIEWeb (469) y Estadística 911 (474); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802257,09DPR2628B,09DPR5141V,,,TLALOC,Primaria,Milpa Alta,-99.01237,19.19297,412,416,416,911,Primaria,0.029986304332155985,-0.7763,OK,0900900170384,009,0384,455,418,-0.6593,-0.885,-0.6696,-0.8989,-0.6803,-0.6849,-0.9195,-0.6961,-0.7009,-0.9412,-0.7126,-37.0,-8.1319,-0.7681,Disminución,Diferencia entre SIIEWeb (412) y Estadística 911 (416); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802258,09DJN0656U,09DJN1314E,,,TLAZCALTENCO,Preescolar,Milpa Alta,-99.07202,19.185187,385,435,435,911,Preescolar,0.13217866909753875,-2.2366,OK,0900900240219,009,0219,539,421,-2.2263,-2.0873,-2.3256,-2.1825,-2.2312,-2.2822,-2.3355,-2.1739,-2.2222,-2.2727,-2.093,-118.0,-21.8924,-2.2212,Disminución,Diferencia entre SIIEWeb (385) y Estadística 911 (435); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802259,09DJN0291D,,,,XICOMULCO,Preescolar,Milpa Alta,-99.072031,19.185187,139,152,152,911,Preescolar,0.046186569431783654,-2.2366,OK,0900900240219,009,0219,188,147,-2.1277,-2.1739,-2.2222,-2.2727,-2.3256,-1.7857,-2.4242,-2.4845,-1.9108,-2.5974,-2.0,-41.0,-21.8085,-2.2116,Disminución,Diferencia entre SIIEWeb (139) y Estadística 911 (152); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802260,09DJN1367J,,,,XILOTL,Preescolar,MILPA ALTA,,,92,91,92,SIIEWEB,Preescolar,0.027955028866605895,-2.2366,OK,,,,114,89,-1.7544,-2.6786,-1.8349,-2.8037,-1.9231,-1.9608,-3.0,-2.0619,-2.1053,-2.1505,-2.1978,-25.0,-21.9298,-2.2254,Disminución,Sin asociación a AGEB por coordenadas faltantes o fuera de polígono. Coordenadas incompletas. Diferencia entre SIIEWeb (92) y Estadística 911 (91); se utilizó SIIEWEB. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802261,09DES0335U,,,,XÓLOTL,Secundaria,Milpa Alta,-99.04998,19.200995,294,287,294,SIIEWEB,Secundaria,0.037716484926234764,-0.5645,OK,090090029044A,009,044A,301,283,-0.6645,-0.3344,-0.6711,-0.6757,-0.6803,-0.3425,-0.6873,-0.346,-0.6944,-0.6993,-0.3521,-18.0,-5.9801,-0.559,Disminución,Diferencia entre SIIEWeb (294) y Estadística 911 (287); se utilizó SIIEWEB. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802262,09DJN0335K,,,,YOLICUALCAN,Preescolar,Milpa Alta,-99.014741,19.192947,169,173,173,911,Preescolar,0.05256760862959587,-2.2366,OK,0900900170384,009,0384,215,167,-2.3256,-2.381,-1.9512,-2.4876,-2.0408,-2.6042,-2.139,-2.1858,-2.2346,-2.2857,-2.3392,-48.0,-22.3256,-2.2706,Disminución,Diferencia entre SIIEWeb (169) y Estadística 911 (173); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802263,09DPR2861H,,,,SIERRA LEONA,Primaria,Milpa Alta,-98.99997,19.19233,468,476,476,911,Primaria,0.03431125207237079,-0.7763,OK,0900900170384,009,0384,521,478,-0.7678,-0.7737,-0.7797,-0.7859,-0.7921,-0.7984,-0.8048,-0.6085,-0.8163,-0.823,-0.8299,-43.0,-8.2534,-0.78,Disminución,Diferencia entre SIIEWeb (468) y Estadística 911 (476); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802264,09DPR5126C,09DPR5143T,,,RAMON G. BONFIL,Primaria,Milpa Alta,-98.992189,19.213793,660,695,695,911,Primaria,0.05009731132415483,-0.7763,OK,0900900110435,009,0435,761,698,-0.7884,-0.7947,-0.8011,-0.8075,-0.6784,-0.8197,-0.6887,-0.8322,-0.8392,-0.7052,-0.8523,-63.0,-8.2786,-0.7825,Disminución,Diferencia entre SIIEWeb (660) y Estadística 911 (695); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802265,09DPR2078P,09DPR2666E,,,FRANCISCO DEL OLMO,Primaria,Milpa Alta,-98.996661,19.175582,690,699,699,911,Primaria,0.050385641173502485,-0.7763,OK,0900900360223,009,0223,765,702,-0.7843,-0.7905,-0.664,-0.8021,-0.8086,-0.8152,-0.6849,-0.8276,-0.8345,-0.7013,-0.8475,-63.0,-8.2353,-0.7783,Disminución,Diferencia entre SIIEWeb (690) y Estadística 911 (699); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802266,09DPR2062O,09DPR5138H,,,LIC. MIGUEL ALEMAN,Primaria,Milpa Alta,-99.095385,19.194425,669,682,682,911,Primaria,0.04916023931377496,-0.7763,OK,0900900330350,009,0350,747,685,-0.8032,-0.8097,-0.8163,-0.6859,-0.8287,-0.6964,-0.8415,-0.8487,-0.7133,-0.7184,-0.8683,-62.0,-8.2999,-0.7846,Disminución,Diferencia entre SIIEWeb (669) y Estadística 911 (682); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802267,09DPR2054F,09DPR2961G,,,PROGRESO CAMPESINO,Primaria,Milpa Alta,-99.034252,19.175222,516,566,566,911,Primaria,0.040798673682693,-0.7763,OK,0900901520628,009,0628,620,569,-0.8065,-0.813,-0.8197,-0.6612,-0.8319,-0.8389,-0.6768,-0.8518,-0.6873,-0.8651,-0.6981,-51.0,-8.2258,-0.7773,Disminución,Diferencia entre SIIEWeb (516) y Estadística 911 (566); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802268,09DPR0052U,09DPR4103L,,,ROSA VILLANUEVA RAMOS,Primaria,Milpa Alta,-98.992114,19.214115,932,954,954,911,Primaria,0.0687666690694154,-0.7763,OK,0900900110435,009,0435,1044,959,-0.7663,-0.7722,-0.7782,-0.7843,-0.7905,-0.6972,-0.8024,-0.8089,-0.7136,-0.8214,-0.7246,-85.0,-8.1418,-0.7691,Disminución,Diferencia entre SIIEWeb (932) y Estadística 911 (954); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802006,09DES0312J,,,,ARQUÍMEDES CABALLERO CABALLERO,Secundaria,La Magdalena Contreras,-99.265921,19.305263,606,677,677,911,Secundaria,0.07362697117998912,-2.4056,OK,0900800010584,008,0584,743,568,-2.4226,-2.3448,-2.4011,-2.4602,-2.3739,-2.4316,-2.3364,-2.5518,-2.2913,-2.5126,-2.4055,-175.0,-23.5532,-2.412,Disminución,Diferencia entre SIIEWeb (606) y Estadística 911 (677); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802007,09DJN1405W,,,,OCTAVIO PAZ,Preescolar,La Magdalena Contreras,-99.257922,19.29994,109,132,132,911,Preescolar,0.03324937027707808,-3.5773,OK,0900800010423,008,0423,169,113,-3.5503,-3.681,-3.8217,-3.3113,-3.4247,-3.5461,-3.6765,-3.8168,-3.9683,-3.3058,-3.4188,-56.0,-33.1361,-3.5931,Disminución,Diferencia entre SIIEWeb (109) y Estadística 911 (132); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802008,09DES0262S,09DES4262T,,,ITZJAK RABIN,Secundaria,La Magdalena Contreras,-99.248862,19.31524,969,959,969,SIIEWEB,Secundaria,0.10538336052202284,-2.4056,OK,0900800010546,008,0546,1063,814,-2.3518,-2.4085,-2.4679,-2.3279,-2.487,-2.3379,-2.3939,-2.4526,-2.4,-2.3419,-2.3981,-249.0,-23.4243,-2.3971,Disminución,Diferencia entre SIIEWeb (969) y Estadística 911 (959); se utilizó SIIEWEB. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802009,09DES0302C,09DES4302D,,,LUIS DONALDO COLOSIO MURRIETA,Secundaria,La Magdalena Contreras,-99.236142,19.307121,1177,1178,1178,911,Secundaria,0.1281131049483415,-2.4056,OK,090080001032A,008,032A,1293,989,-2.3975,-2.4564,-2.3558,-2.4126,-2.4723,-2.3601,-2.4172,-2.3853,-2.4436,-2.4085,-2.3692,-304.0,-23.5112,-2.4072,Disminución,Diferencia entre SIIEWeb (1177) y Estadística 911 (1178); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802010,09DJN0613W,09DJN0777F,,,ALFONSO REYES,Preescolar,La Magdalena Contreras,-99.24364,19.31999,234,244,244,911,Preescolar,0.061460957178841306,-3.5773,OK,0900800010141,008,0141,312,209,-3.8462,-3.3333,-3.7931,-3.5842,-3.3457,-3.8462,-3.2,-3.719,-3.4335,-4.0,-3.2407,-103.0,-33.0128,-3.5769,Disminución,Diferencia entre SIIEWeb (234) y Estadística 911 (244); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802011,09DPR1892U,,,,ALFONSO TEJA ZABRE,Primaria,La Magdalena Contreras,-99.228559,19.309058,422,440,440,911,Primaria,0.029276731652139197,-2.7343,OK,0900800010495,008,0495,498,367,-2.8112,-2.686,-2.7601,-2.6201,-2.6906,-2.765,-2.8436,-2.6829,-2.7569,-2.8351,-2.6525,-131.0,-26.3052,-2.7367,Disminución,Diferencia entre SIIEWeb (422) y Estadística 911 (440); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802012,09DPR1888H,09DPR1891V,,,ALFREDO E. URUCHURTU,Primaria,La Magdalena Contreras,-99.246748,19.305292,912,1010,1010,911,Primaria,0.06720340674695588,-2.7343,OK,0900800010300,008,0300,1143,842,-2.7122,-2.7878,-2.6827,-2.7567,-2.737,-2.7136,-2.7893,-2.763,-2.623,-2.8058,-2.7714,-301.0,-26.3342,-2.7402,Disminución,Diferencia entre SIIEWeb (912) y Estadística 911 (1010); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802013,09DES0027O,09DES4027P,,,ALFREDO E. URUCHURTU,Secundaria,La Magdalena Contreras,-99.241193,19.305321,904,908,908,911,Secundaria,0.09874932028276237,-2.4056,OK,0900800010315,008,0315,996,762,-2.4096,-2.3663,-2.4236,-2.3758,-2.4336,-2.381,-2.439,-2.381,-2.439,-2.375,-2.4328,-234.0,-23.494,-2.4052,Disminución,Diferencia entre SIIEWeb (904) y Estadística 911 (908); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802014,09DPR1887I,,,,ALVARO OBREGON,Primaria,La Magdalena Contreras,-99.245798,19.302132,369,387,387,911,Primaria,0.025750216248586068,-2.7343,OK,0900800010315,008,0315,438,323,-2.7397,-2.8169,-2.657,-2.7295,-2.8061,-2.6247,-2.6954,-2.7701,-2.849,-2.6393,-2.7108,-115.0,-26.2557,-2.7308,Disminución,Diferencia entre SIIEWeb (369) y Estadística 911 (387); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802015,09DJN0333M,09DJN1318A,,,ATLITIC,Preescolar,La Magdalena Contreras,-99.246832,19.312127,132,173,173,911,Preescolar,0.04357682619647355,-3.5773,OK,0900800010230,008,0230,221,148,-3.6199,-3.7559,-3.4146,-3.5354,-3.6649,-3.2609,-3.9326,-3.5088,-3.6364,-3.7736,-3.268,-73.0,-33.0317,-3.5794,Disminución,Diferencia entre SIIEWeb (132) y Estadística 911 (173); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802016,09DJN0088S,,,,C.A.S.I. CERRO DEL JUDIO,Preescolar,La Magdalena Contreras,-99.246065,19.322065,93,96,96,911,Preescolar,0.024181360201511334,-3.5773,OK,0900800010141,008,0141,123,82,-4.065,-3.3898,-3.5088,-3.6364,-3.7736,-2.9412,-4.0404,-3.1579,-4.3478,-3.4091,-3.5294,-41.0,-33.3333,-3.6189,Disminución,Diferencia entre SIIEWeb (93) y Estadística 911 (96); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802017,09DJN0331O,,,,C.A.S.I. EL ROSAL,Preescolar,La Magdalena Contreras,-99.250016,19.308101,93,99,99,911,Preescolar,0.024937027707808566,-3.5773,OK,0900800010226,008,0226,126,85,-3.1746,-3.2787,-4.2373,-3.5398,-3.6697,-2.8571,-3.9216,-4.0816,-3.1915,-3.2967,-3.4091,-41.0,-32.5397,-3.5152,Disminución,Diferencia entre SIIEWeb (93) y Estadística 911 (99); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802018,09DJN1012J,,,,C.A.S.I. HUAYATLA,Preescolar,La Magdalena Contreras,-99.258148,19.305463,99,124,124,911,Preescolar,0.031234256926952142,-3.5773,OK,0900800010565,008,0565,158,106,-3.1646,-3.9216,-3.4014,-3.5211,-3.6496,-3.7879,-3.1496,-4.065,-3.3898,-3.5088,-3.6364,-52.0,-32.9114,-3.5636,Disminución,Diferencia entre SIIEWeb (99) y Estadística 911 (124); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802019,09DJN0288Q,,,,C.A.S.I. LOMAS QUEBRADAS,Preescolar,La Magdalena Contreras,-99.23932,19.31906,79,79,79,Iguales,Preescolar,0.019899244332493703,-3.5773,OK,0900800010211,008,0211,101,68,-3.9604,-3.0928,-3.1915,-4.3956,-3.4483,-3.5714,-3.7037,-3.8462,-2.6667,-4.1096,-2.8571,-33.0,-32.6733,-3.5326,Disminución,Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802020,09DJN0459T,,,,C.A.S.I. MORELOS,Preescolar,La Magdalena Contreras,-99.234771,19.305209,81,83,83,911,Preescolar,0.020906801007556677,-3.5773,OK,0900800010353,008,0353,106,71,-3.7736,-2.9412,-4.0404,-3.1579,-4.3478,-3.4091,-3.5294,-3.6585,-3.7975,-2.6316,-4.0541,-35.0,-33.0189,-3.5777,Disminución,Diferencia entre SIIEWeb (81) y Estadística 911 (83); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802021,09DJN0463F,,,,C.A.S.I. SAN BERNABE,Preescolar,La Magdalena Contreras,-99.257003,19.314302,143,165,165,911,Preescolar,0.041561712846347604,-3.5773,OK,0900800010546,008,0546,211,141,-3.7915,-3.4483,-3.5714,-3.7037,-3.2967,-3.9773,-3.5503,-3.681,-3.1847,-3.9474,-3.4247,-70.0,-33.1754,-3.5982,Disminución,Diferencia entre SIIEWeb (143) y Estadística 911 (165); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802022,09DPR1883M,09DPR2294E,,,CARLOS DE SIGÜENZA Y GONGORA,Primaria,La Magdalena Contreras,-99.245564,19.310422,497,541,541,911,Primaria,0.035997072326834786,-2.7343,OK,0900800010230,008,0230,612,451,-2.7778,-2.6891,-2.7634,-2.6643,-2.7372,-2.8143,-2.7027,-2.7778,-2.6531,-2.7254,-2.8017,-161.0,-26.3072,-2.737,Disminución,Diferencia entre SIIEWeb (497) y Estadística 911 (541); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802023,09DPR0044L,,,,CATALINA CARDONA NAVA,Primaria,La Magdalena Contreras,-99.244474,19.297467,192,184,192,SIIEWEB,Primaria,0.012775301084569831,-2.7343,OK,0900800010349,008,0349,217,160,-2.765,-2.3697,-2.9126,-3.0,-2.5773,-2.6455,-2.7174,-2.7933,-2.8736,-2.3669,-3.0303,-57.0,-26.2673,-2.7322,Disminución,Diferencia entre SIIEWeb (192) y Estadística 911 (184); se utilizó SIIEWEB. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802024,09DML0061K,,,,CENTRO DE ATENCIÓN MÚLTIPLE No. 54,Especial - CAM,La Magdalena Contreras,-99.215395,19.327423,94,100,100,911,Especial,1.0,3.6358,OK,0900800010086,008,0086,916,1357,3.6026,3.6881,3.6585,3.6275,3.5951,3.653,3.6123,3.6565,3.6095,3.6421,3.6669,441.0,48.1441,3.6375,Crecimiento,Diferencia entre SIIEWeb (94) y Estadística 911 (100); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802025,09DJN0069D,,,,CONTRERAS,Preescolar,La Magdalena Contreras,-99.233898,19.30101,137,144,144,911,Preescolar,0.036272040302267,-3.5773,OK,0900800010353,008,0353,184,123,-3.8043,-3.3898,-3.5088,-3.6364,-3.7736,-3.268,-3.3784,-4.1958,-2.9197,-3.7594,-3.9062,-61.0,-33.1522,-3.5952,Disminución,Diferencia entre SIIEWeb (137) y Estadística 911 (144); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802026,09DPR2772O,09DPR2762H,,,CORONEL NICOLAS ROMERO,Primaria,La Magdalena Contreras,-99.252711,19.306733,369,411,411,911,Primaria,0.027347128884157294,-2.7343,OK,0900800010565,008,0565,465,343,-2.7957,-2.6549,-2.7273,-2.8037,-2.6442,-2.716,-2.7919,-2.611,-2.9491,-2.7624,-2.5568,-122.0,-26.2366,-2.7285,Disminución,Diferencia entre SIIEWeb (369) y Estadística 911 (411); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802027,09DPR2237N,09DPR2238M,,,CUAUHTÉMOC,Primaria,La Magdalena Contreras,-99.243939,19.319994,723,802,802,911,Primaria,0.0533634972386719,-2.7343,OK,0900800010141,008,0141,908,669,-2.7533,-2.718,-2.7939,-2.7545,-2.7094,-2.7848,-2.7344,-2.6774,-2.751,-2.6874,-2.7616,-239.0,-26.3216,-2.7387,Disminución,Diferencia entre SIIEWeb (723) y Estadística 911 (802); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802028,09DJN0669Y,,,,DONAJI,Preescolar,La Magdalena Contreras,-99.209842,19.33537,26,29,29,911,Preescolar,0.007304785894206549,-3.5773,OK,0900800010048,008,0048,37,25,-2.7027,-5.5556,-2.9412,-3.0303,-3.125,-3.2258,-3.3333,-3.4483,-3.5714,-3.7037,-3.8462,-12.0,-32.4324,-3.5013,Disminución,Diferencia entre SIIEWeb (26) y Estadística 911 (29); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802029,09DPR5125D,09DPR5148O,,,DR. EDUARDO LICEAGA,Primaria,La Magdalena Contreras,-99.269865,19.303051,396,435,435,911,Primaria,0.028944041519728524,-2.7343,OK,0900800010584,008,0584,492,363,-2.6423,-2.714,-2.7897,-2.649,-2.7211,-2.7972,-2.8777,-2.716,-2.5381,-2.8646,-2.681,-129.0,-26.2195,-2.7265,Disminución,Diferencia entre SIIEWeb (396) y Estadística 911 (435); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802030,09DJN0489N,,,,DR. JOSÉ MARIA LUIS MORA,Preescolar,La Magdalena Contreras,-99.246709,19.305594,178,207,207,911,Preescolar,0.052141057934508815,-3.5773,OK,0900800010300,008,0300,264,177,-3.4091,-3.5294,-3.6585,-3.3755,-3.9301,-3.1818,-3.7559,-3.4146,-4.0404,-3.1579,-3.8043,-87.0,-32.9545,-3.5693,Disminución,Diferencia entre SIIEWeb (178) y Estadística 911 (207); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802031,09DPR2934J,09DPR2951Z,,,DR. NABOR CARRILLO FLORES,Primaria,La Magdalena Contreras,-99.249041,19.316927,405,470,470,911,Primaria,0.031272872446603234,-2.7343,OK,0900800010137,008,0137,532,392,-2.8195,-2.7079,-2.7833,-2.6585,-2.7311,-2.8078,-2.6667,-2.7397,-2.8169,-2.657,-2.7295,-140.0,-26.3158,-2.738,Disminución,Diferencia entre SIIEWeb (405) y Estadística 911 (470); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802032,09DPR2771P,,,,DR. SALVADOR ALLENDE G.,Primaria,La Magdalena Contreras,-99.22671,19.315471,334,420,420,911,Primaria,0.027945971122496506,-2.7343,OK,090080001018A,008,018A,475,350,-2.7368,-2.5974,-2.8889,-2.746,-2.5882,-2.8986,-2.7363,-2.5575,-2.8871,-2.7027,-2.7778,-125.0,-26.3158,-2.738,Disminución,Diferencia entre SIIEWeb (334) y Estadística 911 (420); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802033,09DPR1896Q,09DPR1897P,,,ENRIQUE RODRÍGUEZ CANO,Primaria,La Magdalena Contreras,-99.245204,19.297387,606,665,665,911,Primaria,0.04424778761061947,-2.7343,OK,0900800010349,008,0349,752,555,-2.6596,-2.7322,-2.809,-2.7457,-2.6746,-2.7481,-2.6688,-2.7419,-2.8192,-2.7304,-2.6316,-197.0,-26.1968,-2.7237,Disminución,Diferencia entre SIIEWeb (606) y Estadística 911 (665); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802034,09DST0072T,09DST0072T,,,ESCUELA SECUNDARIA TÉCNICA 72,Secundaria,La Magdalena Contreras,-99.264996,19.310192,945,992,992,911,Secundaria,0.10788471995649809,-2.4056,OK,0900800010404,008,0404,1089,833,-2.4793,-2.354,-2.4108,-2.3715,-2.4291,-2.4896,-2.3404,-2.3965,-2.4554,-2.4027,-2.3447,-256.0,-23.5078,-2.4068,Disminución,Diferencia entre SIIEWeb (945) y Estadística 911 (992); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
802035,09DPR3095M,,,,FRANCISCO NICODEMO,Primaria,La Magdalena Contreras,-99.238042,19.305155,427,431,431,911,Primaria,0.028677889413799985,-2.7343,OK,090080001032A,008,032A,488,360,-2.8689,-2.7426,-2.603,-2.6726,-2.746,-2.8235,-2.6634,-2.7363,-2.8133,-2.6316,-2.7027,-128.0,-26.2295,-2.7277,Disminución,Diferencia entre SIIEWeb (427) y Estadística 911 (431); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
